Date,Low,Open,Close,High
2016-09-29 00:00:00,602.48,603.52,605.06,606.02
2016-09-30 00:00:00,603.48,605.06,608.44,608.59
2016-10-01 00:00:00,608.44,608.44,613.93,615.09
2016-10-02 00:00:00,608.27,613.93,610.29,614.28
2016-10-03 00:00:00,609.66,610.29,612.34,612.61
2016-10-04 00:00:00,607.68,612.34,609.37,612.37
2016-10-05 00:00:00,607.91,609.37,610.88,612.78
2016-10-06 00:00:00,610.09,610.88,610.9,611.61
2016-10-07 00:00:00,609.8,610.9,616.49,617.27
2016-10-08 00:00:00,615.5,616.49,616.6,618.46
2016-10-09 00:00:00,613.44,616.6,614.62,616.6
2016-10-10 00:00:00,613.82,614.62,617.42,617.42
2016-10-11 00:00:00,615.87,617.42,639.37,640.9
2016-10-12 00:00:00,634.07,639.37,635.08,640.15
2016-10-13 00:00:00,633.82,635.08,635.02,637.79
2016-10-14 00:00:00,631.96,635.02,638.37,639.24
2016-10-15 00:00:00,636.05,638.37,637.37,639.98
2016-10-16 00:00:00,636.72,637.37,639.83,641.15
2016-10-17 00:00:00,635.86,639.83,636.92,640.84
2016-10-18 00:00:00,632.77,636.92,635.51,637.8
2016-10-19 00:00:00,625.28,635.51,628.15,636.36
2016-10-20 00:00:00,626.08,628.15,628.62,629.64
2016-10-21 00:00:00,628.1,628.62,630.15,632.3
2016-10-22 00:00:00,629.65,630.15,652.71,654.56
2016-10-23 00:00:00,647.73,652.71,649.24,654.8
2016-10-24 00:00:00,645.49,649.24,648.4,650.04
2016-10-25 00:00:00,646.69,648.4,652.89,658.87
2016-10-26 00:00:00,652.33,652.89,674.36,676.54
2016-10-27 00:00:00,673.64,674.36,686.52,686.73
2016-10-28 00:00:00,681.42,686.52,688.1,688.3
2016-10-29 00:00:00,687.76,688.1,712.87,718.73
2016-10-30 00:00:00,692.21,712.87,696.35,712.87
2016-10-31 00:00:00,682.08,696.35,697.37,707.44
2016-11-01 00:00:00,697.37,697.37,729.27,735.83
2016-11-02 00:00:00,719.63,729.27,742.46,742.46
2016-11-03 00:00:00,673.73,742.46,687.51,744.89
2016-11-04 00:00:00,682.9,687.51,702.54,706.3
2016-11-05 00:00:00,696.66,702.54,704.16,706.42
2016-11-06 00:00:00,699.86,704.16,712.24,714.56
2016-11-07 00:00:00,700.19,712.24,704.02,712.24
2016-11-08 00:00:00,702,704.02,709.15,714.07
2016-11-09 00:00:00,707.79,709.15,721.19,738.98
2016-11-10 00:00:00,707.99,721.19,713.67,722.45
2016-11-11 00:00:00,713.07,713.67,716.56,718.27
2016-11-12 00:00:00,703.2,716.56,703.55,717.76
2016-11-13 00:00:00,686.02,703.55,702.5,703.96
2016-11-14 00:00:00,698.52,702.5,706.39,707.36
2016-11-15 00:00:00,705.36,706.39,711.96,716.21
2016-11-16 00:00:00,709.52,711.96,742.07,744.58
2016-11-17 00:00:00,735.41,742.07,735.41,752.04
2016-11-18 00:00:00,731.98,735.41,749.68,751.14
2016-11-19 00:00:00,740.13,749.68,750.63,754.55
2016-11-20 00:00:00,713.13,750.63,728.61,753.76
2016-11-21 00:00:00,728.01,728.61,736.72,738.63
2016-11-22 00:00:00,732.38,736.72,748.22,750.8
2016-11-23 00:00:00,732.21,748.22,741.6,748.93
2016-11-24 00:00:00,727.99,741.6,736.4,743.6
2016-11-25 00:00:00,728.38,736.4,738.28,738.51
2016-11-26 00:00:00,724.13,738.28,732.82,738.39
2016-11-27 00:00:00,727.44,732.82,728.42,735.4
2016-11-28 00:00:00,728.42,728.42,731.75,734.47
2016-11-29 00:00:00,728.6,731.75,731.76,734.43
2016-11-30 00:00:00,730.71,731.76,742.01,744.05
2016-12-01 00:00:00,741.88,742.01,753.25,754.75
2016-12-02 00:00:00,753.15,753.25,771.41,778.14
2016-12-03 00:00:00,757.83,771.41,764.97,771.47
2016-12-04 00:00:00,761.4,764.97,766.46,767.24
2016-12-05 00:00:00,745.7,766.46,750.71,766.83
2016-12-06 00:00:00,750.54,750.71,758.81,759.89
2016-12-07 00:00:00,752.16,758.81,763.9,768.32
2016-12-08 00:00:00,761.46,763.9,766.75,771.42
2016-12-09 00:00:00,766.27,766.75,770.41,772.47
2016-12-10 00:00:00,770.25,770.41,773.21,775.09
2016-12-11 00:00:00,763.32,773.21,768.62,773.31
2016-12-12 00:00:00,768.62,768.62,777.91,779.35
2016-12-13 00:00:00,766.9,777.91,775.25,788.49
2016-12-14 00:00:00,771.39,775.25,776.64,779.6
2016-12-15 00:00:00,774.94,776.64,775.48,778.22
2016-12-16 00:00:00,772.77,775.48,780.85,781.54
2016-12-17 00:00:00,780.7,780.85,788.58,790.84
2016-12-18 00:00:00,785.24,788.58,788.59,790.09
2016-12-19 00:00:00,788.57,788.59,790.16,792.28
2016-12-20 00:00:00,788.45,790.16,798.78,800.46
2016-12-21 00:00:00,797.46,798.78,833.1,833.3
2016-12-22 00:00:00,829.84,833.1,858.74,874.1
2016-12-23 00:00:00,858.62,858.74,916.79,918.95
2016-12-24 00:00:00,883.27,916.79,894.2,917.55
2016-12-25 00:00:00,858.04,894.2,894.48,896.14
2016-12-26 00:00:00,893.62,894.48,902.55,909.85
2016-12-27 00:00:00,900.03,902.55,931.11,938.13
2016-12-28 00:00:00,931.11,931.11,978.01,978.01
2016-12-29 00:00:00,949.62,978.01,969.62,982.87
2016-12-30 00:00:00,928.99,969.62,960.47,969.62
2016-12-31 00:00:00,945.74,960.47,968.23,968.23
2017-01-01 00:00:00,962.58,968.23,997.69,1003.25
2017-01-02 00:00:00,996.44,997.69,1018.05,1034.1
2017-01-03 00:00:00,1013.38,1018.05,1030.82,1036.14
2017-01-04 00:00:00,1030.82,1030.82,1129.87,1141.16
2017-01-05 00:00:00,887.46,1129.87,1005.81,1153.02
2017-01-06 00:00:00,867.16,1005.81,895.67,1029.17
2017-01-07 00:00:00,816.36,895.67,905.17,906.04
2017-01-08 00:00:00,888.2,905.17,913.52,942.06
2017-01-09 00:00:00,878.1,913.52,899.35,913.52
2017-01-10 00:00:00,897.57,899.35,904.79,914.02
2017-01-11 00:00:00,752.11,904.79,775.98,919.56
2017-01-12 00:00:00,746.68,775.98,802.83,828.09
2017-01-13 00:00:00,774.36,802.83,826.12,829.81
2017-01-14 00:00:00,810.64,826.12,818.64,839.23
2017-01-15 00:00:00,810.01,818.64,822.42,823.16
2017-01-16 00:00:00,820.05,822.42,830.26,834.7
2017-01-17 00:00:00,828.58,830.26,904.45,908.13
2017-01-18 00:00:00,848.61,904.45,884.25,914.8
2017-01-19 00:00:00,879.59,884.25,898.02,905.42
2017-01-20 00:00:00,882.3,898.02,891.62,899.38
2017-01-21 00:00:00,891.09,891.62,920.01,927.24
2017-01-22 00:00:00,893.01,920.01,925.33,939.27
2017-01-23 00:00:00,912.69,925.33,912.69,927
2017-01-24 00:00:00,884.79,912.69,885.65,922.15
2017-01-25 00:00:00,885.65,885.65,894.11,902.73
2017-01-26 00:00:00,894.02,894.11,915.1,919.13
2017-01-27 00:00:00,909.4,915.1,918.56,921.57
2017-01-28 00:00:00,917.5,918.56,920.28,921.59
2017-01-29 00:00:00,914,920.28,914.04,922.06
2017-01-30 00:00:00,912.95,914.04,920.24,921.58
2017-01-31 00:00:00,920.24,920.24,967.67,970.19
2017-02-01 00:00:00,964.41,967.67,987.35,987.35
2017-02-02 00:00:00,977.52,987.35,1007.79,1010.08
2017-02-03 00:00:00,995.87,1007.79,1018.11,1024.14
2017-02-04 00:00:00,1004.38,1018.11,1033.65,1040.09
2017-02-05 00:00:00,1006.52,1033.65,1013.99,1033.65
2017-02-06 00:00:00,1012.9,1013.99,1024.61,1030.4
2017-02-07 00:00:00,1023.99,1024.61,1052.54,1054.73
2017-02-08 00:00:00,1018.19,1052.54,1054.34,1069.99
2017-02-09 00:00:00,942.45,1054.34,988.95,1077.76
2017-02-10 00:00:00,954.28,988.95,993.08,1000.99
2017-02-11 00:00:00,987.81,993.08,1010,1016
2017-02-12 00:00:00,997.46,1010,999.51,1010
2017-02-13 00:00:00,976.29,999.51,996.86,1007.28
2017-02-14 00:00:00,987.33,996.86,1009.25,1016.44
2017-02-15 00:00:00,1001,1009.25,1009.12,1011.33
2017-02-16 00:00:00,1008.79,1009.12,1034.08,1039.85
2017-02-17 00:00:00,1027.99,1034.08,1053.12,1058.27
2017-02-18 00:00:00,1050.71,1053.12,1058.41,1066.84
2017-02-19 00:00:00,1045.31,1058.41,1052.82,1061.32
2017-02-20 00:00:00,1045.8,1052.82,1083.24,1084.5
2017-02-21 00:00:00,1078.02,1083.24,1123.66,1126.49
2017-02-22 00:00:00,1101.9,1123.66,1122.19,1135.86
2017-02-23 00:00:00,1119.41,1122.19,1178.38,1186.33
2017-02-24 00:00:00,1101.38,1178.38,1180.92,1206.6
2017-02-25 00:00:00,1126.26,1180.92,1151.58,1184.18
2017-02-26 00:00:00,1133.23,1151.58,1179.97,1183.35
2017-02-27 00:00:00,1173.09,1179.97,1194.28,1196.8
2017-02-28 00:00:00,1176.9,1194.28,1190.89,1210.16
2017-03-01 00:00:00,1187.33,1190.89,1230.02,1230.02
2017-03-02 00:00:00,1216.03,1230.02,1260.92,1284.33
2017-03-03 00:00:00,1258.49,1260.92,1290.79,1293.47
2017-03-04 00:00:00,1239.57,1290.79,1267.68,1290.79
2017-03-05 00:00:00,1245.91,1267.68,1277.68,1277.88
2017-03-06 00:00:00,1268.81,1277.68,1280.87,1285.18
2017-03-07 00:00:00,1188.17,1280.87,1232.43,1282.44
2017-03-08 00:00:00,1145.89,1232.43,1150.48,1239.75
2017-03-09 00:00:00,1135.09,1150.48,1191.81,1208.64
2017-03-10 00:00:00,1022.68,1191.81,1117.02,1325.81
2017-03-11 00:00:00,1112.14,1117.02,1181.64,1200.38
2017-03-12 00:00:00,1178.07,1181.64,1229.5,1237.78
2017-03-13 00:00:00,1216.21,1229.5,1243.24,1247.26
2017-03-14 00:00:00,1227.11,1243.24,1246.31,1257.8
2017-03-15 00:00:00,1245.1,1246.31,1259.6,1260.42
2017-03-16 00:00:00,1132.45,1259.6,1172.91,1260.63
2017-03-17 00:00:00,1066.8,1172.91,1070.13,1172.91
2017-03-18 00:00:00,944.11,1070.13,970.6,1096.88
2017-03-19 00:00:00,970.6,970.6,1017.8,1058.91
2017-03-20 00:00:00,1014.9,1017.8,1041.34,1052.21
2017-03-21 00:00:00,1041.3,1041.34,1115.04,1119.07
2017-03-22 00:00:00,990.7,1115.04,1037.44,1115.17
2017-03-23 00:00:00,1016.83,1037.44,1029.95,1053.24
2017-03-24 00:00:00,925.78,1029.95,935.95,1032.34
2017-03-25 00:00:00,891.51,935.95,964.69,972.27
2017-03-26 00:00:00,946.52,964.69,965.23,998.56
2017-03-27 00:00:00,958.77,965.23,1040.49,1042.9
2017-03-28 00:00:00,1017.17,1040.49,1044.25,1064.52
2017-03-29 00:00:00,1010.05,1044.25,1040.39,1056.9
2017-03-30 00:00:00,1023.19,1040.39,1037.53,1051.85
2017-03-31 00:00:00,1037.52,1037.53,1079.75,1087.73
2017-04-01 00:00:00,1069.78,1079.75,1089.51,1103.53
2017-04-02 00:00:00,1077.59,1089.51,1098.78,1111.24
2017-04-03 00:00:00,1098.77,1098.78,1147.63,1155.71
2017-04-04 00:00:00,1125.83,1147.63,1143.75,1161.36
2017-04-05 00:00:00,1113.08,1143.75,1135,1145.82
2017-04-06 00:00:00,1135,1135,1190.6,1202.82
2017-04-07 00:00:00,1176.37,1190.6,1193.02,1202.04
2017-04-08 00:00:00,1170.58,1193.02,1184.82,1196.94
2017-04-09 00:00:00,1178.4,1184.82,1210.05,1218.24
2017-04-10 00:00:00,1202.78,1210.05,1213.34,1219.06
2017-04-11 00:00:00,1204.36,1213.34,1224.77,1232.15
2017-04-12 00:00:00,1213.65,1224.77,1216.5,1228.26
2017-04-13 00:00:00,1154.9,1216.5,1178.53,1222.26
2017-04-14 00:00:00,1169.89,1178.53,1183.44,1197.39
2017-04-15 00:00:00,1178.35,1183.44,1180.7,1199.71
2017-04-16 00:00:00,1178.09,1180.7,1184.79,1190.96
2017-04-17 00:00:00,1181.78,1184.79,1203.73,1206.9
2017-04-18 00:00:00,1203.39,1203.73,1217.6,1222.36
2017-04-19 00:00:00,1209.18,1217.6,1226.94,1228.5
2017-04-20 00:00:00,1220.45,1226.94,1255.4,1262.85
2017-04-21 00:00:00,1247.79,1255.4,1257.13,1275.05
2017-04-22 00:00:00,1220,1257.13,1244.37,1259.06
2017-04-23 00:00:00,1230.68,1244.37,1248.22,1250.45
2017-04-24 00:00:00,1238.11,1248.22,1248.32,1250.47
2017-04-25 00:00:00,1248.19,1248.32,1263.54,1270.73
2017-04-26 00:00:00,1263.49,1263.54,1284.84,1307.28
2017-04-27 00:00:00,1283.31,1284.84,1329.19,1335.56
2017-04-28 00:00:00,1282.93,1329.19,1320.05,1343.59
2017-04-29 00:00:00,1311.25,1320.05,1327.04,1333.37
2017-04-30 00:00:00,1308.74,1327.04,1347.96,1352.15
2017-05-01 00:00:00,1346.27,1347.96,1402.08,1426.63
2017-05-02 00:00:00,1397.06,1402.08,1443.68,1466.88
2017-05-03 00:00:00,1431.18,1443.68,1492,1494.53
2017-05-04 00:00:00,1442.73,1492,1515.63,1594.63
2017-05-05 00:00:00,1491.67,1515.63,1512.21,1591.97
2017-05-06 00:00:00,1512.11,1512.21,1548.29,1552.44
2017-05-07 00:00:00,1525.89,1548.29,1555.47,1560.01
2017-05-08 00:00:00,1555.47,1555.47,1639.32,1639.43
2017-05-09 00:00:00,1615.63,1639.32,1706.93,1753.59
2017-05-10 00:00:00,1690.4,1706.93,1756.8,1782.89
2017-05-11 00:00:00,1732.13,1756.8,1807.37,1848.75
2017-05-12 00:00:00,1644.64,1807.37,1676.99,1808.55
2017-05-13 00:00:00,1587.69,1676.99,1759.96,1759.96
2017-05-14 00:00:00,1740.2,1759.96,1772.42,1799.65
2017-05-15 00:00:00,1652.16,1772.42,1697.38,1773.49
2017-05-16 00:00:00,1657.11,1697.38,1718.2,1737.34
2017-05-17 00:00:00,1688.49,1718.2,1802.16,1823.55
2017-05-18 00:00:00,1794.92,1802.16,1887.33,1893.63
2017-05-19 00:00:00,1887.15,1887.33,1968.1,1973.01
2017-05-20 00:00:00,1964.97,1968.1,2051.73,2061.88
2017-05-21 00:00:00,2001.14,2051.73,2055.62,2092.54
2017-05-22 00:00:00,2045.79,2055.62,2139.03,2289.21
2017-05-23 00:00:00,2134.64,2139.03,2291.48,2297.56
2017-05-24 00:00:00,2291.48,2291.48,2476.3,2524.83
2017-05-25 00:00:00,2298.49,2476.3,2357.5,2791.69
2017-05-26 00:00:00,2067.1,2357.5,2247.48,2639.9
2017-05-27 00:00:00,1908.99,2247.48,2106.31,2329.37
2017-05-28 00:00:00,2106.31,2106.31,2207.58,2320.82
2017-05-29 00:00:00,2135.61,2207.58,2289.87,2339.72
2017-05-30 00:00:00,2152.92,2289.87,2197.23,2329.64
2017-05-31 00:00:00,2162.23,2197.23,2330.23,2351.24
2017-06-01 00:00:00,2330.23,2330.23,2452.18,2489.98
2017-06-02 00:00:00,2418.32,2452.18,2517.41,2517.41
2017-06-03 00:00:00,2448.04,2517.41,2555.65,2593.64
2017-06-04 00:00:00,2494.29,2555.65,2552.81,2577.83
2017-06-05 00:00:00,2551.55,2552.81,2736.59,2736.59
2017-06-06 00:00:00,2732.99,2736.59,2914.08,2967.48
2017-06-07 00:00:00,2629.53,2914.08,2694.22,2922.7
2017-06-08 00:00:00,2625.08,2694.22,2825.03,2828.48
2017-06-09 00:00:00,2794.06,2825.03,2826.7,2874.7
2017-06-10 00:00:00,2821.52,2826.7,2942.34,2942.46
2017-06-11 00:00:00,2894.01,2942.34,3018.54,3025.47
2017-06-12 00:00:00,2525.24,3018.54,2682.59,3020.27
2017-06-13 00:00:00,2678.76,2682.59,2738.93,2802.95
2017-06-14 00:00:00,2385.03,2738.93,2494.48,2828.88
2017-06-15 00:00:00,2185.96,2494.48,2456.92,2553.68
2017-06-16 00:00:00,2366.49,2456.92,2528.1,2559.19
2017-06-17 00:00:00,2462.16,2528.1,2664,2707.06
2017-06-18 00:00:00,2522.32,2664,2576.17,2689.54
2017-06-19 00:00:00,2555.1,2576.17,2641.66,2642.28
2017-06-20 00:00:00,2636.06,2641.66,2778.83,2822.63
2017-06-21 00:00:00,2661.42,2778.83,2712.16,2828.94
2017-06-22 00:00:00,2637.22,2712.16,2740.79,2768.76
2017-06-23 00:00:00,2709.76,2740.79,2738.22,2813.31
2017-06-24 00:00:00,2564,2738.22,2619.12,2790.33
2017-06-25 00:00:00,2495.97,2619.12,2594.45,2713.9
2017-06-26 00:00:00,2387.64,2594.45,2485.36,2658
2017-06-27 00:00:00,2332.6,2485.36,2593.17,2593.17
2017-06-28 00:00:00,2490.21,2593.17,2584.56,2619.24
2017-06-29 00:00:00,2530.12,2584.56,2561.56,2623.31
2017-06-30 00:00:00,2485.55,2561.56,2499.98,2632.11
2017-07-01 00:00:00,2442.83,2499.98,2460.2,2547.05
2017-07-02 00:00:00,2396.01,2460.2,2529.78,2541.99
2017-07-03 00:00:00,2504.36,2529.78,2581.07,2620.29
2017-07-04 00:00:00,2580.7,2581.07,2625.07,2659.79
2017-07-05 00:00:00,2560.85,2625.07,2629.27,2648.68
2017-07-06 00:00:00,2591.98,2629.27,2619.11,2638.1
2017-07-07 00:00:00,2492.33,2619.11,2521.24,2622.19
2017-07-08 00:00:00,2482.77,2521.24,2579.93,2590.55
2017-07-09 00:00:00,2522.24,2579.93,2525.67,2590.75
2017-07-10 00:00:00,2314.08,2525.67,2371.96,2544.96
2017-07-11 00:00:00,2292.84,2371.96,2332.19,2428.16
2017-07-12 00:00:00,2272.32,2332.19,2423.16,2438.48
2017-07-13 00:00:00,2336.67,2423.16,2364.52,2450.99
2017-07-14 00:00:00,2171.81,2364.52,2232.65,2376.43
2017-07-15 00:00:00,1990.69,2232.65,1993.26,2238.66
2017-07-16 00:00:00,1836.92,1993.26,1938.94,2073.79
2017-07-17 00:00:00,1938.73,1938.94,2244.26,2244.26
2017-07-18 00:00:00,2169.64,2244.26,2327.9,2407.19
2017-07-19 00:00:00,2243.98,2327.9,2294.4,2413.48
2017-07-20 00:00:00,2276.15,2294.4,2877.39,2948.51
2017-07-21 00:00:00,2621.23,2877.39,2694.29,2889.42
2017-07-22 00:00:00,2678.04,2694.29,2838.81,2875.78
2017-07-23 00:00:00,2670.76,2838.81,2762.63,2860.3
2017-07-24 00:00:00,2720.71,2762.63,2779.04,2813.97
2017-07-25 00:00:00,2485.18,2779.04,2591.22,2824
2017-07-26 00:00:00,2433.83,2591.22,2550.18,2633.03
2017-07-27 00:00:00,2541.71,2550.18,2697.47,2715.69
2017-07-28 00:00:00,2682.87,2697.47,2805.18,2833.24
2017-07-29 00:00:00,2681.55,2805.18,2720.08,2809.03
2017-07-30 00:00:00,2615.81,2720.08,2746.33,2753.33
2017-07-31 00:00:00,2706.82,2746.33,2873.83,2908.29
2017-08-01 00:00:00,2680.85,2873.83,2735.59,2925.03
2017-08-02 00:00:00,2675.68,2735.59,2723.58,2772.56
2017-08-03 00:00:00,2715.49,2723.58,2814.36,2824.38
2017-08-04 00:00:00,2797.12,2814.36,2883.68,2897.79
2017-08-05 00:00:00,2881.85,2883.68,3301.76,3360.87
2017-08-06 00:00:00,3190.19,3301.76,3255,3330.34
2017-08-07 00:00:00,3222.91,3255,3431.97,3451.85
2017-08-08 00:00:00,3357.39,3431.97,3453.16,3538.04
2017-08-09 00:00:00,3280.32,3453.16,3377.54,3460.54
2017-08-10 00:00:00,3353.42,3377.54,3445.28,3481.09
2017-08-11 00:00:00,3427.01,3445.28,3679.61,3754.62
2017-08-12 00:00:00,3639.77,3679.61,3917.65,4009.89
2017-08-13 00:00:00,3890,3917.65,4111.2,4225.4
2017-08-14 00:00:00,4031.85,4111.2,4382.74,4384.05
2017-08-15 00:00:00,3892.72,4382.74,4204.43,4483.55
2017-08-16 00:00:00,3985.23,4204.43,4425.3,4434.41
2017-08-17 00:00:00,4235.79,4425.3,4316.34,4522.13
2017-08-18 00:00:00,4040.05,4316.34,4159.46,4407.8
2017-08-19 00:00:00,4033.54,4159.46,4206.13,4248.04
2017-08-20 00:00:00,4101.06,4206.13,4111.22,4227.09
2017-08-21 00:00:00,3964.77,4111.22,4054.94,4353.42
2017-08-22 00:00:00,3687.28,4054.94,4137.67,4217.67
2017-08-23 00:00:00,4066.62,4137.67,4191.22,4447.89
2017-08-24 00:00:00,4153.8,4191.22,4362.47,4400.75
2017-08-25 00:00:00,4311.8,4362.47,4408.32,4496.29
2017-08-26 00:00:00,4285.73,4408.32,4387.46,4441.48
2017-08-27 00:00:00,4321.57,4387.46,4394.51,4456.11
2017-08-28 00:00:00,4221.44,4394.51,4439.66,4475.7
2017-08-29 00:00:00,4365.7,4439.66,4648.13,4703.42
2017-08-30 00:00:00,4545.54,4648.13,4630.73,4707.55
2017-08-31 00:00:00,4629.78,4630.73,4764.87,4802.74
2017-09-01 00:00:00,4726.74,4764.87,4950.72,4950.72
2017-09-02 00:00:00,4529.37,4950.72,4643.97,5013.91
2017-09-03 00:00:00,4481.52,4643.97,4631.69,4749.03
2017-09-04 00:00:00,4167.53,4631.69,4319.72,4636.31
2017-09-05 00:00:00,4037.5,4319.72,4422.12,4494.53
2017-09-06 00:00:00,4421.53,4422.12,4626.72,4666.47
2017-09-07 00:00:00,4506.66,4626.72,4638.1,4691.98
2017-09-08 00:00:00,4151.64,4638.1,4317.54,4698.73
2017-09-09 00:00:00,4161.97,4317.54,4291.88,4394.52
2017-09-10 00:00:00,3976.46,4291.88,4191.17,4302.2
2017-09-11 00:00:00,4108.47,4191.17,4188.84,4334.51
2017-09-12 00:00:00,4067.41,4188.84,4148.27,4368.22
2017-09-13 00:00:00,3766.36,4148.27,3874.26,4152.07
2017-09-14 00:00:00,3209.44,3874.26,3226.41,3923.98
2017-09-15 00:00:00,2951.15,3226.41,3686.9,3761.18
2017-09-16 00:00:00,3551.76,3686.9,3678.74,3874.63
2017-09-17 00:00:00,3484.8,3678.74,3672.57,3784.11
2017-09-18 00:00:00,3672.57,3672.57,4067.08,4077.22
2017-09-19 00:00:00,3847.35,4067.08,3897,4080.5
2017-09-20 00:00:00,3826.36,3897,3858.09,4021.46
2017-09-21 00:00:00,3584.59,3858.09,3612.68,3890.98
2017-09-22 00:00:00,3519.07,3612.68,3603.31,3748.7
2017-09-23 00:00:00,3573.24,3603.31,3777.29,3810.54
2017-09-24 00:00:00,3627.53,3777.29,3662.12,3777.92
2017-09-25 00:00:00,3662.12,3662.12,3927.5,3970.26
2017-09-26 00:00:00,3865.23,3927.5,3895.51,3968.54
2017-09-27 00:00:00,3891.22,3895.51,4208.56,4228.08
2017-09-28 00:00:00,4134.75,4208.56,4185.29,4278.78
2017-09-29 00:00:00,4027.04,4185.29,4164.1,4227.44
2017-09-30 00:00:00,4157.23,4164.1,4353.05,4358.4
2017-10-01 00:00:00,4261.35,4353.05,4394.64,4395.23
2017-10-02 00:00:00,4376.08,4394.64,4404.1,4462.01
2017-10-03 00:00:00,4246.29,4404.1,4320.09,4429.32
2017-10-04 00:00:00,4189.57,4320.09,4225.92,4345.28
2017-10-05 00:00:00,4150.76,4225.92,4322.75,4355.89
2017-10-06 00:00:00,4303.48,4322.75,4370.24,4417.45
2017-10-07 00:00:00,4330.28,4370.24,4437.03,4461.66
2017-10-08 00:00:00,4419.19,4437.03,4596.96,4606.18
2017-10-09 00:00:00,4554.03,4596.96,4772.97,4870.04
2017-10-10 00:00:00,4728.41,4772.97,4754.7,4909.18
2017-10-11 00:00:00,4726.28,4754.7,4830.77,4882.69
2017-10-12 00:00:00,4809.93,4830.77,5439.13,5439.13
2017-10-13 00:00:00,5396.23,5439.13,5640.13,5856.1
2017-10-14 00:00:00,5570.04,5640.13,5809.69,5814.23
2017-10-15 00:00:00,5439.98,5809.69,5697.39,5844.77
2017-10-16 00:00:00,5569.31,5697.39,5754.22,5789.79
2017-10-17 00:00:00,5520.48,5754.22,5595.23,5769.51
2017-10-18 00:00:00,5109.7,5595.23,5572.2,5599.56
2017-10-19 00:00:00,5519.99,5572.2,5699.58,5735.15
2017-10-20 00:00:00,5611.12,5699.58,5984.09,6064.14
2017-10-21 00:00:00,5886.65,5984.09,6013.23,6183.98
2017-10-22 00:00:00,5733.02,6013.23,5984.96,6068.08
2017-10-23 00:00:00,5653.73,5984.96,5895.3,6050.2
2017-10-24 00:00:00,5463.44,5895.3,5518.85,5895.3
2017-10-25 00:00:00,5374.6,5518.85,5733.9,5751.68
2017-10-26 00:00:00,5691.05,5733.9,5888.14,5978.04
2017-10-27 00:00:00,5691.76,5888.14,5767.68,5995.93
2017-10-28 00:00:00,5667.35,5767.68,5732.82,5875.9
2017-10-29 00:00:00,5690.11,5732.82,6140.53,6306.58
2017-10-30 00:00:00,6026.69,6140.53,6121.8,6218.49
2017-10-31 00:00:00,6089.47,6121.8,6447.67,6458.27
2017-11-01 00:00:00,6357.91,6447.67,6750.17,6750.17
2017-11-02 00:00:00,6745.96,6750.17,7030,7355.35
2017-11-03 00:00:00,6942.29,7030,7161.45,7454.04
2017-11-04 00:00:00,6994.88,7161.45,7387,7503.72
2017-11-05 00:00:00,7297.58,7387,7382.45,7601.53
2017-11-06 00:00:00,6932.43,7382.45,6958.21,7423.06
2017-11-07 00:00:00,6958.21,6958.21,7118.8,7221.54
2017-11-08 00:00:00,7078.96,7118.8,7458.79,7879.06
2017-11-09 00:00:00,7058.35,7458.79,7146.78,7471.88
2017-11-10 00:00:00,6422.97,7146.78,6570.31,7330.06
2017-11-11 00:00:00,6198.56,6570.31,6337,6827.72
2017-11-12 00:00:00,5507.29,6337,5857.32,6466.46
2017-11-13 00:00:00,5823.86,5857.32,6517.68,6766.81
2017-11-14 00:00:00,6442.4,6517.68,6598.77,6727.76
2017-11-15 00:00:00,6598.77,6598.77,7279,7336.8
2017-11-16 00:00:00,7122.46,7279,7843.94,7983.72
2017-11-17 00:00:00,7541.04,7843.94,7689.91,7998.4
2017-11-18 00:00:00,7460.11,7689.91,7776.94,7848.94
2017-11-19 00:00:00,7678.37,7776.94,8033.94,8101.91
2017-11-20 00:00:00,7940.87,8033.94,8238.2,8286.17
2017-11-21 00:00:00,7818.5,8238.2,8095.59,8362.3
2017-11-22 00:00:00,8074.53,8095.59,8230.69,8294.49
2017-11-23 00:00:00,8002.64,8230.69,8002.64,8268.32
2017-11-24 00:00:00,7892.68,8002.64,8201.46,8333.17
2017-11-25 00:00:00,8156.75,8201.46,8763.78,8773.9
2017-11-26 00:00:00,8757.36,8763.78,9326.59,9484.91
2017-11-27 00:00:00,9326.59,9326.59,9739.05,9739.05
2017-11-28 00:00:00,9645.88,9739.05,9908.23,9969.12
2017-11-29 00:00:00,9290.3,9908.23,9816.35,11377.33
2017-11-30 00:00:00,9021.85,9816.35,9916.54,10681.85
2017-12-01 00:00:00,9421.46,9916.54,10859.56,10934
2017-12-02 00:00:00,10000,10859.56,10895.01,11156.14
2017-12-03 00:00:00,10000,10895.01,11180.89,11831.51
2017-12-04 00:00:00,10000,11180.89,11616.85,11616.85
2017-12-05 00:00:00,10000,11616.85,11696.06,11860.24
2017-12-06 00:00:00,10000,11696.06,13708.99,13810.72
2017-12-07 00:00:00,10000,13708.99,16858.02,17364.56
2017-12-08 00:00:00,10000,16858.02,16057.14,17153.94
2017-12-09 00:00:00,10000,16057.14,14913.4,16291.68
2017-12-10 00:00:00,10000,14913.4,15036.96,15740.25
2017-12-11 00:00:00,10000,15036.96,16699.68,17383.46
2017-12-12 00:00:00,10000,16699.68,17178.1,17631.42
2017-12-13 00:00:00,10000,17178.1,16407.2,17384.56
2017-12-14 00:00:00,10000,16407.2,16531.08,17023.04
