Date,High,Close,Open,Low
"Dec 02, 2013",1055.42,1043.33,951.42,938.41
"Dec 01, 2013",1133.08,955.85,1128.92,801.82
"Nov 30, 2013",1156.14,1129.43,1129.37,1106.61
"Nov 29, 2013",1146.97,1131.97,1042.01,1000.64
"Nov 28, 2013",1077.56,1031.95,1003.38,962.17
"Nov 27, 2013",1001.96,1001.96,923.85,891.68
"Nov 26, 2013",928.54,928.1,805.73,800.8
"Nov 25, 2013",810.68,799.11,773.02,754.43
"Nov 24, 2013",807.36,774.25,795.63,722.87
"Nov 23, 2013",844.97,797.82,771.7,771.7
"Nov 22, 2013",780.85,771.44,724.07,668.13
"Nov 21, 2013",733.4,722.43,594.32,577.29
"Nov 20, 2013",599.65,590.83,577.98,448.45
"Nov 19, 2013",806.11,584.61,712.76,456.39
"Nov 18, 2013",703.78,703.56,496.58,494.94
"Nov 17, 2013",500.58,492.11,440.96,440.24
"Nov 16, 2013",450.26,440.22,417.28,415.57
"Nov 15, 2013",437.89,417.95,419.41,396.11
"Nov 14, 2013",425.9,420.2,406.41,395.19
"Nov 13, 2013",414.05,407.37,360.97,359.8
"Nov 12, 2013",362.81,360.33,343.06,342.8
"Nov 11, 2013",351.27,342.44,325.41,311.78
"Nov 10, 2013",350.7,326.62,348.82,277.24
"Nov 09, 2013",370.82,339.11,338.58,319.71
"Nov 08, 2013",338.66,338.11,297.85,296.93
"Nov 07, 2013",304.17,296.41,261.68,261.55
"Nov 06, 2013",263,262.5,244.78,244.78
"Nov 05, 2013",250.66,245.24,229.21,226.22
"Nov 04, 2013",231.01,229.1,214.66,213.94
"Nov 03, 2013",215.05,215.05,205.99,203.99
"Nov 02, 2013",207.76,206.22,205.81,201.65
"Nov 01, 2013",206.65,206.18,203.9,202.13
"Oct 31, 2013",205.18,204,199.83,198.85
"Oct 30, 2013",209.16,199.97,204.39,199.97
"Oct 29, 2013",204.79,204.39,198.55,198.55
"Oct 28, 2013",198.62,198.55,196.21,192.06
"Oct 27, 2013",196.44,196.44,176.6,176.6
"Oct 26, 2013",188.41,177.32,187.45,175.75
"Oct 25, 2013",198.87,186.69,197.69,168.5
"Oct 24, 2013",217.42,198.23,214.3,168.52
"Oct 23, 2013",213.62,213.62,193.36,192.38
"Oct 22, 2013",196.27,193.76,182.65,182.65
"Oct 21, 2013",184.82,182.21,174.8,174.8
"Oct 20, 2013",174.91,174.61,171.66,168.95
"Oct 19, 2013",177.48,172.42,155.91,155.7
"Oct 18, 2013",155.96,155.96,146.37,145.57
"Oct 17, 2013",147.42,146.25,142.41,142.41
"Oct 16, 2013",152.23,142.55,145.65,142.43
"Oct 15, 2013",145.39,145.24,140.77,139.13
"Oct 14, 2013",144.12,140.52,139.27,138.9
"Oct 13, 2013",138.66,138.13,135.19,134.55
"Oct 12, 2013",135.66,135.19,130.9,130.56
"Oct 11, 2013",131.81,130.9,130.75,129.64
"Oct 10, 2013",131.5,130.59,130.67,129.26
"Oct 09, 2013",131.75,130.69,125.85,125.58
"Oct 08, 2013",127.47,126,126.74,124.71
"Oct 07, 2013",130.27,126.94,129.43,126.36
"Oct 06, 2013",129.66,129,128.36,126.15
"Oct 05, 2013",130.44,128.55,128.63,128.03
"Oct 04, 2013",130.09,129.01,123.41,123.41
"Oct 03, 2013",123.63,123.63,114.45,111.82
"Oct 02, 2013",133.59,114.13,132.05,102.25
"Oct 01, 2013",134.63,132.18,132.68,131.55
"Sep 30, 2013",138.35,133,137.15,130.27
"Sep 29, 2013",140.61,137.34,134.9,134.71
"Sep 28, 2013",135.63,134.78,133.77,132.56
"Sep 27, 2013",134.74,133.78,128.94,128.49
"Sep 26, 2013",134.93,128.38,128.21,127.32
"Sep 25, 2013",129.69,128.22,127.38,127.33
"Sep 24, 2013",127.46,127.25,126.05,125.39
"Sep 23, 2013",132.73,125.95,128.98,125.66
"Sep 22, 2013",133.94,129.12,127.87,126.59
"Sep 21, 2013",128.61,127.43,126.95,126.24
"Sep 20, 2013",135.62,127.04,129.7,126.68
"Sep 19, 2013",131.77,129.65,131.37,128.45
"Sep 18, 2013",133.2,131.47,131.71,130.54
"Sep 17, 2013",132.76,131.66,131.59,124.89
"Sep 16, 2013",132.72,131.72,130.86,129.77
"Sep 15, 2013",131.44,130.37,129.4,128.26
"Sep 14, 2013",135.85,129.22,135.01,128.87
"Sep 13, 2013",137.58,134.98,132.83,132.27
"Sep 12, 2013",136.08,133.13,135.55,131.81
"Sep 11, 2013",137.83,135.25,125.89,123.27
"Sep 10, 2013",129.74,125.91,127.27,125.9
"Sep 09, 2013",129.06,127.11,121.86,119.75
"Sep 08, 2013",124.72,121.66,124.13,120.49
"Sep 07, 2013",125.94,124.15,118.89,118.46
"Sep 06, 2013",127.34,119.15,126.49,119.15
"Sep 05, 2013",131.44,126.43,126.76,121.83
"Sep 04, 2013",144.5,126.74,136.53,123.61
"Sep 03, 2013",138.34,136.77,135.61,133
"Sep 02, 2013",146.5,135.85,138.63,134.89
"Sep 01, 2013",145.81,138.34,135.14,134.81
"Aug 31, 2013",140.89,135.35,133.09,132.72
"Aug 30, 2013",135.75,133.49,122.35,120.99
"Aug 29, 2013",123.7,122.39,122.62,122.21
"Aug 28, 2013",127.32,122.62,126.48,122.62
"Aug 27, 2013",127.24,126.5,120.07,120.07
"Aug 26, 2013",122.76,120.06,122.11,119.93
"Aug 25, 2013",122.99,122.11,119.6,119.17
"Aug 24, 2013",121.39,120.05,118.51,118.02
"Aug 23, 2013",122,118.5,122,118.44
"Aug 22, 2013",123.5,121.15,123.3,120.6
"Aug 21, 2013",124.91,123.3,121.21,119.68
"Aug 20, 2013",123.01,121.21,119,117.51
"Aug 19, 2013",123.06,119,113.38,111.77
"Aug 18, 2013",114.69,113.5,112.75,112
"Aug 17, 2013",113.75,113.5,108.99,108.23
"Aug 16, 2013",112.3,108.99,110,108.52
"Aug 15, 2013",113.25,109.99,112.56,109
"Aug 14, 2013",115,112.56,109.56,108
"Aug 13, 2013",109.35,109,106.99,104.65
"Aug 12, 2013",108,106.64,105,103.5
"Aug 11, 2013",105.19,105,103,102.76
"Aug 10, 2013",103.9,103,102.8,102.41
"Aug 09, 2013",105.75,102.8,103.07,101.94
"Aug 08, 2013",106.75,103,106.75,101.26
"Aug 07, 2013",106.75,106.75,106.75,106.75
"Aug 06, 2013",107.38,106.75,106.72,105.56
"Aug 05, 2013",107.77,106.22,105.12,105
"Aug 04, 2013",105.95,105.14,104.95,103.52
"Aug 03, 2013",105.78,104.01,104.5,102
"Aug 02, 2013",108,104.5,104.86,101.21
"Aug 01, 2013",108,104,106.21,103.01
"Jul 31, 2013",111.34,106.09,107.95,103.88
"Jul 30, 2013",107.99,107.99,101.49,100.47
"Jul 29, 2013",102.5,101.2,98.6,98.46
"Jul 28, 2013",100.58,99.76,94.4,94
"Jul 27, 2013",97,94.12,96.02,93
"Jul 26, 2013",97.47,96.02,96.95,96
"Jul 25, 2013",97.33,96.9,94.51,93.87
"Jul 24, 2013",95.99,94.51,95.56,93
"Jul 23, 2013",96.82,95.56,91.6,91.6
"Jul 22, 2013",92,91.61,92,90.08
"Jul 21, 2013",91.95,90.76,89.82,88
"Jul 20, 2013",93.1,89.39,92,89.27
"Jul 19, 2013",95.2,92.17,90.07,87.8
"Jul 18, 2013",98.8,90.58,98.5,86.2
"Jul 17, 2013",99.97,98.5,96.71,96.18
"Jul 16, 2013",99.86,97.45,98.89,96.14
"Jul 15, 2013",101.9,98.4,93.61,93.11
"Jul 14, 2013",98.7,94.69,98.7,92.86
"Jul 13, 2013",98.25,98.13,93.99,88.06
"Jul 12, 2013",104,93.59,88.98,88.17
"Jul 11, 2013",90.28,88.98,88,85.08
"Jul 10, 2013",87,86.76,76.72,76.2
"Jul 09, 2013",78.3,76.69,76,72.52
"Jul 08, 2013",80,76.52,76.5,72.6
"Jul 07, 2013",74.56,74.56,68.75,66.62
"Jul 06, 2013",75,70.28,68.51,66.82
"Jul 05, 2013",80,68.43,79.99,65.53
"Jul 04, 2013",83.11,80.53,78.89,72
"Jul 03, 2013",90.98,77.53,90.41,76.98
"Jul 02, 2013",92.3,90.13,88.05,87.51
"Jul 01, 2013",97.66,88.05,97.51,86.3
"Jun 30, 2013",98.12,96.61,95,94.22
"Jun 29, 2013",99.99,94.99,94.66,93
"Jun 28, 2013",101.74,94.65,101.74,92.33
"Jun 27, 2013",104,101.44,104,101.1
"Jun 26, 2013",105.49,104,103.33,102.79
"Jun 25, 2013",106.47,103.95,102.09,101.01
"Jun 24, 2013",108.33,102.74,107.9,100.98
"Jun 23, 2013",108.8,107.6,108.2,106.23
"Jun 22, 2013",109.96,108.3,109.5,107.51
"Jun 21, 2013",114.99,109.5,111.29,107.69
"Jun 20, 2013",114.3,110.15,108.25,107.5
"Jun 19, 2013",110.23,108.25,107.05,105.76
"Jun 18, 2013",111.11,107.4,101.95,101.03
"Jun 17, 2013",102.21,101.7,99.9,99
"Jun 16, 2013",101.6,99.51,99.8,98.95
"Jun 15, 2013",103.7,99.99,100,98
"Jun 14, 2013",104.7,99.98,103.95,98
"Jun 13, 2013",110.3,104,108.78,100.53
"Jun 12, 2013",111.79,108.15,109,106.73
"Jun 11, 2013",109.6,108.9,106.35,104
"Jun 10, 2013",110.1,106.35,100.44,95
"Jun 09, 2013",108.99,100,107.89,88.5
"Jun 08, 2013",111.42,108.3,111,107.3
"Jun 07, 2013",119,111.5,118.97,106.42
"Jun 06, 2013",123.1,118,121.9,117.25
"Jun 05, 2013",123.47,121.65,121.4,119.9
"Jun 04, 2013",123.84,121.42,120.74,119.1
"Jun 03, 2013",122.5,122.22,122.5,116
"Jun 02, 2013",129.4,122.29,129.3,115.05
"Jun 01, 2013",129.78,129.3,128.82,127.2
"May 31, 2013",129.9,129,128.8,126.4
"May 30, 2013",132.25,128.8,132.25,127
"May 29, 2013",132.59,132.3,129,127.66
"May 28, 2013",130.58,129,129.77,125.6
"May 27, 2013",135.47,129.75,133.5,124.7
"May 26, 2013",136,133.48,131.99,130.62
"May 25, 2013",133.22,131.98,133.1,128.9
"May 24, 2013",133.85,133.2,126.3,125.72
"May 23, 2013",126.93,126.7,123.8,123.1
"May 22, 2013",124,123.89,122.89,122
"May 21, 2013",123,122.88,122.02,121.21
"May 20, 2013",123.62,122,122.5,120.12
"May 19, 2013",124.5,121.99,123.21,119.57
"May 18, 2013",125.25,123.5,123.5,122.3
"May 17, 2013",125.3,123.02,118.21,116.57
"May 16, 2013",118.76,118.76,114.22,112.2
"May 15, 2013",115.81,114.22,111.4,103.5
"May 14, 2013",119.8,111.5,117.98,110.25
"May 13, 2013",118.7,117.98,114.82,114.5
"May 12, 2013",117.45,115,115.64,113.44
"May 11, 2013",118.68,115.24,117.7,113.01
"May 10, 2013",122,117.2,112.8,111.55
"May 09, 2013",113.46,112.67,113.2,109.26
"May 08, 2013",115.78,113.57,109.6,109.6
"May 07, 2013",113.44,111.5,112.25,97.7
"May 06, 2013",124.66,112.3,115.98,106.64
"May 05, 2013",118.8,115.91,112.9,107.14
"May 04, 2013",115,112.5,98.1,92.5
"May 03, 2013",108.13,97.75,106.25,79.1
"May 02, 2013",125.6,105.21,116.38,92.28
"May 01, 2013",139.89,116.99,139,107.72
"Apr 30, 2013",146.93,139,144,134.05
"Apr 29, 2013",147.49,144.54,134.44,134
"Apr 28, 2013",135.98,134.21,135.3,132.1
